********************************************************************************
*                             Initializing Cubiquity                           *
********************************************************************************
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
[14:46:09, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume width must be greater than zero."
[14:46:09, Error  ]: Volume width must be greater than zero.
